candidato,votos,electo,lista,comuna,pacto,distrito,region
9. LORENA PAZ VICENCIO ARRIAGADA (M),392,FALSE,INDEPENDIENTES DISTRITO 6 + LISTA DEL PUEBLO (D6),SAN FELIPE,Del pueblo,D6,Valparaiso
26. GLORIA DEL TRANSITO ALVARADO JORQUERA (M),488,TRUE,CORRIENTES INDEPENDIENTES (D16),SAN FERNANDO,Del pueblo,D16,OHiggins
27. IANCU ANDRES CORDESCU DONOSO (H),1789,FALSE,CORRIENTES INDEPENDIENTES (D16),SAN FERNANDO,Del pueblo,D16,OHiggins
28. FLOR MARIA ILIC GARCIA (M),367,FALSE,CORRIENTES INDEPENDIENTES (D16),SAN FERNANDO,Del pueblo,D16,OHiggins
29. CADUDZZI OSVALDO SALAS VERA (H),95,FALSE,CORRIENTES INDEPENDIENTES (D16),SAN FERNANDO,Del pueblo,D16,OHiggins
30. KATHERINE ELIZABETH VILLIBARES VILLIBARES (M),152,FALSE,CORRIENTES INDEPENDIENTES (D16),SAN FERNANDO,Del pueblo,D16,OHiggins
31. FRANCISCO GUILLERMO VALENZUELA AVILA (H),270,FALSE,CORRIENTES INDEPENDIENTES (D16),SAN FERNANDO,Del pueblo,D16,OHiggins
31. ELISA AMANDA GIUSTINIANOVICH CAMPOS (M),13,TRUE,COORDINADORA SOCIAL DE MAGALLANES (D28),SAN GREGORIO,Del pueblo,D28,Magallanes
32. PABLO NICOLAS CIFUENTES VLADILO (H),12,FALSE,COORDINADORA SOCIAL DE MAGALLANES (D28),SAN GREGORIO,Del pueblo,D28,Magallanes
33. INES ELIZABETH VIDAL ANDRADE (M),5,FALSE,COORDINADORA SOCIAL DE MAGALLANES (D28),SAN GREGORIO,Del pueblo,D28,Magallanes
34. PATRICIO ANDRES FUENTES OLGUIN (H),2,FALSE,COORDINADORA SOCIAL DE MAGALLANES (D28),SAN GREGORIO,Del pueblo,D28,Magallanes
35. JAVIER OMAR AGUILAR VERA (H),1,FALSE,COORDINADORA SOCIAL DE MAGALLANES (D28),SAN GREGORIO,Del pueblo,D28,Magallanes
5. MARIA CONSUELO VILLASE�OR SOTO (M),218,FALSE,"FUERZA SOCIAL DE �UBLE, LA LISTA DEL PUEBLO (D19)",SAN IGNACIO,Del pueblo,D19,BioBio
6. CESAR  URIBE ARAYA (H),440,TRUE,"FUERZA SOCIAL DE �UBLE, LA LISTA DEL PUEBLO (D19)",SAN IGNACIO,Del pueblo,D19,BioBio
7. MISAELA  CORTEZ SANHUEZA (M),66,FALSE,"FUERZA SOCIAL DE �UBLE, LA LISTA DEL PUEBLO (D19)",SAN IGNACIO,Del pueblo,D19,BioBio
8. NELSON ENRIQUE AGURTO PAVEZ (H),32,FALSE,"FUERZA SOCIAL DE �UBLE, LA LISTA DEL PUEBLO (D19)",SAN IGNACIO,Del pueblo,D19,BioBio
9. XIMENA  PACHECO GONZALEZ (M),54,FALSE,"FUERZA SOCIAL DE �UBLE, LA LISTA DEL PUEBLO (D19)",SAN IGNACIO,Del pueblo,D19,BioBio
10. SERGIO HUMBERTO FONSECA HENRIQUEZ (H),47,FALSE,"FUERZA SOCIAL DE �UBLE, LA LISTA DEL PUEBLO (D19)",SAN IGNACIO,Del pueblo,D19,BioBio
18. FRANCISCA MARYCARMEN ARAUNA URRUTIA (M),1329,TRUE,LA LISTA DEL PUEBLO MAULE SUR (D18),SAN JAVIER,Del pueblo,D18,Maule
19. RODRIGO ALVARO NORAMBUENA ORTEGA (H),548,FALSE,LA LISTA DEL PUEBLO MAULE SUR (D18),SAN JAVIER,Del pueblo,D18,Maule
20. PRISCILA VERONICA GONZALEZ CARRILLO (M),826,FALSE,LA LISTA DEL PUEBLO MAULE SUR (D18),SAN JAVIER,Del pueblo,D18,Maule
21. FERNANDO SALINAS MANFREDINI (H),511,TRUE,LA LISTA DEL PUEBLO MAULE SUR (D18),SAN JAVIER,Del pueblo,D18,Maule
22. CAMILA CONSTANZA CABALLERO RIVERA (M),512,FALSE,LA LISTA DEL PUEBLO MAULE SUR (D18),SAN JAVIER,Del pueblo,D18,Maule
54. JUANA VERONICA MILLAL SANDOVAL (M),1237,FALSE,LA LISTA DEL PUEBLO (D10),SAN JOAQUIN,Del pueblo,D10,Metropolitana
55. MANUEL MAURICIO WOLDARSKY GONZALEZ (H),1346,TRUE,LA LISTA DEL PUEBLO (D10),SAN JOAQUIN,Del pueblo,D10,Metropolitana
56. PATRICIA STEFANIA NAVARRETE CORTES (M),781,FALSE,LA LISTA DEL PUEBLO (D10),SAN JOAQUIN,Del pueblo,D10,Metropolitana
57. ANDRES MATIAS SALDIAS SALGADO (H),1082,FALSE,LA LISTA DEL PUEBLO (D10),SAN JOAQUIN,Del pueblo,D10,Metropolitana
58. PAULINA ALEJANDRA ACEVEDO MENANTEAU (M),514,FALSE,LA LISTA DEL PUEBLO (D10),SAN JOAQUIN,Del pueblo,D10,Metropolitana
59. ALEXIS CRISTOPHER GARRIDO NU�EZ (H),428,FALSE,LA LISTA DEL PUEBLO (D10),SAN JOAQUIN,Del pueblo,D10,Metropolitana
60. VERONICA MILITZA GUZMAN QUILAQUEO (M),617,FALSE,LA LISTA DEL PUEBLO (D10),SAN JOAQUIN,Del pueblo,D10,Metropolitana
61. DANIEL ISAIAS MARTINEZ BARRERA (H),248,FALSE,LA LISTA DEL PUEBLO (D10),SAN JOAQUIN,Del pueblo,D10,Metropolitana
30. GIOVANNA JAZMIN GRANDON CARO (M),211,TRUE,LA LISTA DEL PUEBLO DISTRITO 12 (D12),SAN JOSE DE MAIPO,Del pueblo,D12,Metropolitana
31. RAFAEL IGNACIO SOTOMAYOR NARBONA (H),185,FALSE,LA LISTA DEL PUEBLO DISTRITO 12 (D12),SAN JOSE DE MAIPO,Del pueblo,D12,Metropolitana
32. CAMILA VANESSA CARTES CORDERO (M),119,FALSE,LA LISTA DEL PUEBLO DISTRITO 12 (D12),SAN JOSE DE MAIPO,Del pueblo,D12,Metropolitana
33. ALEX EDUARDO FLORES ESPINOZA (H),62,FALSE,LA LISTA DEL PUEBLO DISTRITO 12 (D12),SAN JOSE DE MAIPO,Del pueblo,D12,Metropolitana
34. TAMARA GRISELDA AVELLO VASQUEZ (M),54,FALSE,LA LISTA DEL PUEBLO DISTRITO 12 (D12),SAN JOSE DE MAIPO,Del pueblo,D12,Metropolitana
35. DIEGO ALFONSO INFANTE SCHKOLNIK (H),37,FALSE,LA LISTA DEL PUEBLO DISTRITO 12 (D12),SAN JOSE DE MAIPO,Del pueblo,D12,Metropolitana
1. VICTORIA PILAR ARRIAGADA OYARZUN (M),45,FALSE,LISTA DEL PUEBLO TRANSFORMANDO DESDE EL WILLI (D25),SAN JUAN DE LA COSTA,Del pueblo,D25,Los Lagos
2. AQUILES BERNABE MERCADO RIOSECO (H),5,FALSE,LISTA DEL PUEBLO TRANSFORMANDO DESDE EL WILLI (D25),SAN JUAN DE LA COSTA,Del pueblo,D25,Los Lagos
40. INGRID FERNANDA VILLENA NARBONA (M),3941,TRUE,LA LISTA DEL PUEBLO (D13),SAN MIGUEL,Del pueblo,D13,Metropolitana
41. RODRIGO ERNESTO ROJAS VADE (H),3231,TRUE,LA LISTA DEL PUEBLO (D13),SAN MIGUEL,Del pueblo,D13,Metropolitana
42. CAMILA FERNANDA TORRES POVEA (M),1369,FALSE,LA LISTA DEL PUEBLO (D13),SAN MIGUEL,Del pueblo,D13,Metropolitana
43. ANDRES ALEJANDRO CUEVAS NAVALON (H),576,FALSE,LA LISTA DEL PUEBLO (D13),SAN MIGUEL,Del pueblo,D13,Metropolitana
44. MARCELA ALEJANDRA SARMIENTO CERDA (M),501,FALSE,LA LISTA DEL PUEBLO (D13),SAN MIGUEL,Del pueblo,D13,Metropolitana
45. JESUS MOISES COLQUE ROA (H),455,FALSE,LA LISTA DEL PUEBLO (D13),SAN MIGUEL,Del pueblo,D13,Metropolitana
5. MARIA CONSUELO VILLASE�OR SOTO (M),191,FALSE,"FUERZA SOCIAL DE �UBLE, LA LISTA DEL PUEBLO (D19)",SAN NICOLAS,Del pueblo,D19,BioBio
6. CESAR  URIBE ARAYA (H),487,TRUE,"FUERZA SOCIAL DE �UBLE, LA LISTA DEL PUEBLO (D19)",SAN NICOLAS,Del pueblo,D19,BioBio
7. MISAELA  CORTEZ SANHUEZA (M),70,FALSE,"FUERZA SOCIAL DE �UBLE, LA LISTA DEL PUEBLO (D19)",SAN NICOLAS,Del pueblo,D19,BioBio
8. NELSON ENRIQUE AGURTO PAVEZ (H),43,FALSE,"FUERZA SOCIAL DE �UBLE, LA LISTA DEL PUEBLO (D19)",SAN NICOLAS,Del pueblo,D19,BioBio
9. XIMENA  PACHECO GONZALEZ (M),94,FALSE,"FUERZA SOCIAL DE �UBLE, LA LISTA DEL PUEBLO (D19)",SAN NICOLAS,Del pueblo,D19,BioBio
10. SERGIO HUMBERTO FONSECA HENRIQUEZ (H),35,FALSE,"FUERZA SOCIAL DE �UBLE, LA LISTA DEL PUEBLO (D19)",SAN NICOLAS,Del pueblo,D19,BioBio
1. VICTORIA PILAR ARRIAGADA OYARZUN (M),94,FALSE,LISTA DEL PUEBLO TRANSFORMANDO DESDE EL WILLI (D25),SAN PABLO,Del pueblo,D25,Los Lagos
2. AQUILES BERNABE MERCADO RIOSECO (H),35,FALSE,LISTA DEL PUEBLO TRANSFORMANDO DESDE EL WILLI (D25),SAN PABLO,Del pueblo,D25,Los Lagos
22. JOSEFA ANDREA FAUNDEZ ESPINOZA (M),77,FALSE,LA LISTA DEL PUEBLO DISTRITO 14 (D14),SAN PEDRO,Del pueblo,D14,Metropolitana
23. FRANCISCO JAVIER CAAMA�O ROJAS (H),104,TRUE,LA LISTA DEL PUEBLO DISTRITO 14 (D14),SAN PEDRO,Del pueblo,D14,Metropolitana
24. CAROLINA  LASSALLE ALCERRECA (M),50,FALSE,LA LISTA DEL PUEBLO DISTRITO 14 (D14),SAN PEDRO,Del pueblo,D14,Metropolitana
25. RODRIGO ENRIQUE URZUA CHAVEZ (H),19,FALSE,LA LISTA DEL PUEBLO DISTRITO 14 (D14),SAN PEDRO,Del pueblo,D14,Metropolitana
26. CLAUDIA ACEVEDO MORALES (M),50,FALSE,LA LISTA DEL PUEBLO DISTRITO 14 (D14),SAN PEDRO,Del pueblo,D14,Metropolitana
23. DAYYANA GONZALEZ ARAYA (M),162,TRUE,LA LISTA DEL PUEBLO (D3),SAN PEDRO DE ATACAMA,Del pueblo,D3,Antofagasta
24. WILFREDO EDUARDO LOBOS GODOY (H),39,FALSE,LA LISTA DEL PUEBLO (D3),SAN PEDRO DE ATACAMA,Del pueblo,D3,Antofagasta
25. DALILA IVONNE PE�A MU�OZ (M),60,FALSE,LA LISTA DEL PUEBLO (D3),SAN PEDRO DE ATACAMA,Del pueblo,D3,Antofagasta
26. CARLOS HUMBERTO HERNANDEZ OSSANDON (H),125,FALSE,LA LISTA DEL PUEBLO (D3),SAN PEDRO DE ATACAMA,Del pueblo,D3,Antofagasta
27. ROSANA ANGELICA OLIVARES PAUCAY (M),35,FALSE,LA LISTA DEL PUEBLO (D3),SAN PEDRO DE ATACAMA,Del pueblo,D3,Antofagasta
43. ROSSANA LORETO VIDAL HERNANDEZ (M),1096,TRUE,LA LISTA DEL PUEBLO(D20),SAN PEDRO DE LA PAZ,Del pueblo,D20,BioBio
44. RICARDO HERNAN MAHNKE CONTRERAS (H),553,FALSE,LA LISTA DEL PUEBLO(D20),SAN PEDRO DE LA PAZ,Del pueblo,D20,BioBio
45. MARIA CONSUELO MOLINA RODRIGUEZ (M),300,FALSE,LA LISTA DEL PUEBLO(D20),SAN PEDRO DE LA PAZ,Del pueblo,D20,BioBio
46. CARLOS RODRIGO CONCHA ESCANDON (H),227,FALSE,LA LISTA DEL PUEBLO(D20),SAN PEDRO DE LA PAZ,Del pueblo,D20,BioBio
47. LIDIA ISABEL ESPINOZA SANHUEZA (M),166,FALSE,LA LISTA DEL PUEBLO(D20),SAN PEDRO DE LA PAZ,Del pueblo,D20,BioBio
48. FERNANDO ENRIQUE DAZA MARDONES (H),130,FALSE,LA LISTA DEL PUEBLO(D20),SAN PEDRO DE LA PAZ,Del pueblo,D20,BioBio
49. MARIA VALERIA MELGAREJO TOLEDO (M),287,FALSE,LA LISTA DEL PUEBLO(D20),SAN PEDRO DE LA PAZ,Del pueblo,D20,BioBio
50. MIGUEL ESTEBAN ERICES ARROYO (H),582,FALSE,LA LISTA DEL PUEBLO(D20),SAN PEDRO DE LA PAZ,Del pueblo,D20,BioBio
40. ANGELICA MARIA VELASQUEZ PEREZ (M),138,FALSE,LA LISTA DEL PUEBLO (D17),SAN RAFAEL,Del pueblo,D17,Maule
41. LUIS EDUARDO HERNANDEZ CAMPOS (H),44,FALSE,LA LISTA DEL PUEBLO (D17),SAN RAFAEL,Del pueblo,D17,Maule
42. ELSA CAROLINA LABRA�A PINO (M),54,TRUE,LA LISTA DEL PUEBLO (D17),SAN RAFAEL,Del pueblo,D17,Maule
43. CARLOS HERNAN GREZ ROJAS (H),35,FALSE,LA LISTA DEL PUEBLO (D17),SAN RAFAEL,Del pueblo,D17,Maule
44. ANTONIA ELENA ROSALES BARRIENTOS (M),36,FALSE,LA LISTA DEL PUEBLO (D17),SAN RAFAEL,Del pueblo,D17,Maule
45. CLAUDIO ANTONIO MOYA MANRIQUEZ (H),25,FALSE,LA LISTA DEL PUEBLO (D17),SAN RAFAEL,Del pueblo,D17,Maule
46. CATALINA SOFIA TELLO TAPIA (M),53,FALSE,LA LISTA DEL PUEBLO (D17),SAN RAFAEL,Del pueblo,D17,Maule
40. INGRID FERNANDA VILLENA NARBONA (M),2315,TRUE,LA LISTA DEL PUEBLO (D13),SAN RAMON,Del pueblo,D13,Metropolitana
41. RODRIGO ERNESTO ROJAS VADE (H),2812,TRUE,LA LISTA DEL PUEBLO (D13),SAN RAMON,Del pueblo,D13,Metropolitana
42. CAMILA FERNANDA TORRES POVEA (M),1344,FALSE,LA LISTA DEL PUEBLO (D13),SAN RAMON,Del pueblo,D13,Metropolitana
43. ANDRES ALEJANDRO CUEVAS NAVALON (H),1566,FALSE,LA LISTA DEL PUEBLO (D13),SAN RAMON,Del pueblo,D13,Metropolitana
44. MARCELA ALEJANDRA SARMIENTO CERDA (M),419,FALSE,LA LISTA DEL PUEBLO (D13),SAN RAMON,Del pueblo,D13,Metropolitana
45. JESUS MOISES COLQUE ROA (H),454,FALSE,LA LISTA DEL PUEBLO (D13),SAN RAMON,Del pueblo,D13,Metropolitana
26. GLORIA DEL TRANSITO ALVARADO JORQUERA (M),592,TRUE,CORRIENTES INDEPENDIENTES (D16),SAN VICENTE,Del pueblo,D16,OHiggins
27. IANCU ANDRES CORDESCU DONOSO (H),149,FALSE,CORRIENTES INDEPENDIENTES (D16),SAN VICENTE,Del pueblo,D16,OHiggins
28. FLOR MARIA ILIC GARCIA (M),180,FALSE,CORRIENTES INDEPENDIENTES (D16),SAN VICENTE,Del pueblo,D16,OHiggins
29. CADUDZZI OSVALDO SALAS VERA (H),63,FALSE,CORRIENTES INDEPENDIENTES (D16),SAN VICENTE,Del pueblo,D16,OHiggins
30. KATHERINE ELIZABETH VILLIBARES VILLIBARES (M),188,FALSE,CORRIENTES INDEPENDIENTES (D16),SAN VICENTE,Del pueblo,D16,OHiggins
31. FRANCISCO GUILLERMO VALENZUELA AVILA (H),1623,FALSE,CORRIENTES INDEPENDIENTES (D16),SAN VICENTE,Del pueblo,D16,OHiggins
26. GLORIA DEL TRANSITO ALVARADO JORQUERA (M),207,TRUE,CORRIENTES INDEPENDIENTES (D16),SANTA CRUZ,Del pueblo,D16,OHiggins
27. IANCU ANDRES CORDESCU DONOSO (H),104,FALSE,CORRIENTES INDEPENDIENTES (D16),SANTA CRUZ,Del pueblo,D16,OHiggins
28. FLOR MARIA ILIC GARCIA (M),195,FALSE,CORRIENTES INDEPENDIENTES (D16),SANTA CRUZ,Del pueblo,D16,OHiggins
29. CADUDZZI OSVALDO SALAS VERA (H),41,FALSE,CORRIENTES INDEPENDIENTES (D16),SANTA CRUZ,Del pueblo,D16,OHiggins
30. KATHERINE ELIZABETH VILLIBARES VILLIBARES (M),60,FALSE,CORRIENTES INDEPENDIENTES (D16),SANTA CRUZ,Del pueblo,D16,OHiggins
31. FRANCISCO GUILLERMO VALENZUELA AVILA (H),84,FALSE,CORRIENTES INDEPENDIENTES (D16),SANTA CRUZ,Del pueblo,D16,OHiggins
43. ROSSANA LORETO VIDAL HERNANDEZ (M),150,TRUE,LA LISTA DEL PUEBLO(D20),SANTA JUANA,Del pueblo,D20,BioBio
44. RICARDO HERNAN MAHNKE CONTRERAS (H),79,FALSE,LA LISTA DEL PUEBLO(D20),SANTA JUANA,Del pueblo,D20,BioBio
45. MARIA CONSUELO MOLINA RODRIGUEZ (M),26,FALSE,LA LISTA DEL PUEBLO(D20),SANTA JUANA,Del pueblo,D20,BioBio
46. CARLOS RODRIGO CONCHA ESCANDON (H),57,FALSE,LA LISTA DEL PUEBLO(D20),SANTA JUANA,Del pueblo,D20,BioBio
47. LIDIA ISABEL ESPINOZA SANHUEZA (M),18,FALSE,LA LISTA DEL PUEBLO(D20),SANTA JUANA,Del pueblo,D20,BioBio
48. FERNANDO ENRIQUE DAZA MARDONES (H),12,FALSE,LA LISTA DEL PUEBLO(D20),SANTA JUANA,Del pueblo,D20,BioBio
49. MARIA VALERIA MELGAREJO TOLEDO (M),29,FALSE,LA LISTA DEL PUEBLO(D20),SANTA JUANA,Del pueblo,D20,BioBio
50. MIGUEL ESTEBAN ERICES ARROYO (H),34,FALSE,LA LISTA DEL PUEBLO(D20),SANTA JUANA,Del pueblo,D20,BioBio
1. LISETTE LORENA VERGARA RIQUELME (M),150,TRUE,INDEPENDIENTES DISTRITO 6 + LISTA DEL PUEBLO (D6),SANTA MARIA,Del pueblo,D6,Valparaiso
2. CRISTOBAL PATRICIO ANDRADE LEON (H),94,TRUE,INDEPENDIENTES DISTRITO 6 + LISTA DEL PUEBLO (D6),SANTA MARIA,Del pueblo,D6,Valparaiso
3. VALERIA ELISA RETAMALES CORDOVA (M),136,FALSE,INDEPENDIENTES DISTRITO 6 + LISTA DEL PUEBLO (D6),SANTA MARIA,Del pueblo,D6,Valparaiso
4. MANUEL ALEJANDRO GATICA JORQUERA (H),57,FALSE,INDEPENDIENTES DISTRITO 6 + LISTA DEL PUEBLO (D6),SANTA MARIA,Del pueblo,D6,Valparaiso
5. ALEXANDRA MARIANA PEREZ CEPEDA (M),84,FALSE,INDEPENDIENTES DISTRITO 6 + LISTA DEL PUEBLO (D6),SANTA MARIA,Del pueblo,D6,Valparaiso
6. RUBEN SEBASTIAN MIRANDA VASQUEZ (H),41,FALSE,INDEPENDIENTES DISTRITO 6 + LISTA DEL PUEBLO (D6),SANTA MARIA,Del pueblo,D6,Valparaiso
7. CORINA DEL PILAR SILVA FIGUEROA (M),56,FALSE,INDEPENDIENTES DISTRITO 6 + LISTA DEL PUEBLO (D6),SANTA MARIA,Del pueblo,D6,Valparaiso
8. ALEXIS ADRIAN GARCIA OLIVARES (H),29,FALSE,INDEPENDIENTES DISTRITO 6 + LISTA DEL PUEBLO (D6),SANTA MARIA,Del pueblo,D6,Valparaiso
9. LORENA PAZ VICENCIO ARRIAGADA (M),85,FALSE,INDEPENDIENTES DISTRITO 6 + LISTA DEL PUEBLO (D6),SANTA MARIA,Del pueblo,D6,Valparaiso
54. JUANA VERONICA MILLAL SANDOVAL (M),2544,FALSE,LA LISTA DEL PUEBLO (D10),SANTIAGO,Del pueblo,D10,Metropolitana
55. MANUEL MAURICIO WOLDARSKY GONZALEZ (H),3052,TRUE,LA LISTA DEL PUEBLO (D10),SANTIAGO,Del pueblo,D10,Metropolitana
56. PATRICIA STEFANIA NAVARRETE CORTES (M),1923,FALSE,LA LISTA DEL PUEBLO (D10),SANTIAGO,Del pueblo,D10,Metropolitana
57. ANDRES MATIAS SALDIAS SALGADO (H),658,FALSE,LA LISTA DEL PUEBLO (D10),SANTIAGO,Del pueblo,D10,Metropolitana
58. PAULINA ALEJANDRA ACEVEDO MENANTEAU (M),1222,FALSE,LA LISTA DEL PUEBLO (D10),SANTIAGO,Del pueblo,D10,Metropolitana
59. ALEXIS CRISTOPHER GARRIDO NU�EZ (H),781,FALSE,LA LISTA DEL PUEBLO (D10),SANTIAGO,Del pueblo,D10,Metropolitana
60. VERONICA MILITZA GUZMAN QUILAQUEO (M),1649,FALSE,LA LISTA DEL PUEBLO (D10),SANTIAGO,Del pueblo,D10,Metropolitana
61. DANIEL ISAIAS MARTINEZ BARRERA (H),426,FALSE,LA LISTA DEL PUEBLO (D10),SANTIAGO,Del pueblo,D10,Metropolitana
63. CAMILA IGNACIA ZARATE ZARATE (M),215,TRUE,LA LISTA DEL PUEBLO (D7),SANTO DOMINGO,Del pueblo,D7,Valparaiso
64. PABLO ALEJANDRO DONOSO CHRISTIE (H),227,FALSE,LA LISTA DEL PUEBLO (D7),SANTO DOMINGO,Del pueblo,D7,Valparaiso
65. TANIA ISABEL MADRIAGA FLORES (M),44,TRUE,LA LISTA DEL PUEBLO (D7),SANTO DOMINGO,Del pueblo,D7,Valparaiso
66. TOMAS IGNACIO LAGOMARSINO GUZMAN (H),45,FALSE,LA LISTA DEL PUEBLO (D7),SANTO DOMINGO,Del pueblo,D7,Valparaiso
67. PAMELA VIVANCO MONTERO (M),34,FALSE,LA LISTA DEL PUEBLO (D7),SANTO DOMINGO,Del pueblo,D7,Valparaiso
68. ISAIAS ANTONIO ROJAS PE�A (H),11,FALSE,LA LISTA DEL PUEBLO (D7),SANTO DOMINGO,Del pueblo,D7,Valparaiso
69. SONIA DEL CARMEN CACERES GONZALEZ (M),22,FALSE,LA LISTA DEL PUEBLO (D7),SANTO DOMINGO,Del pueblo,D7,Valparaiso
70. FRANCISCO JAVIER SILVA BUSTAMANTE (H),32,FALSE,LA LISTA DEL PUEBLO (D7),SANTO DOMINGO,Del pueblo,D7,Valparaiso
23. DAYYANA GONZALEZ ARAYA (M),46,TRUE,LA LISTA DEL PUEBLO (D3),SIERRA GORDA,Del pueblo,D3,Antofagasta
24. WILFREDO EDUARDO LOBOS GODOY (H),18,FALSE,LA LISTA DEL PUEBLO (D3),SIERRA GORDA,Del pueblo,D3,Antofagasta
25. DALILA IVONNE PE�A MU�OZ (M),45,FALSE,LA LISTA DEL PUEBLO (D3),SIERRA GORDA,Del pueblo,D3,Antofagasta
26. CARLOS HUMBERTO HERNANDEZ OSSANDON (H),14,FALSE,LA LISTA DEL PUEBLO (D3),SIERRA GORDA,Del pueblo,D3,Antofagasta
27. ROSANA ANGELICA OLIVARES PAUCAY (M),18,FALSE,LA LISTA DEL PUEBLO (D3),SIERRA GORDA,Del pueblo,D3,Antofagasta
22. JOSEFA ANDREA FAUNDEZ ESPINOZA (M),1520,FALSE,LA LISTA DEL PUEBLO DISTRITO 14 (D14),TALAGANTE,Del pueblo,D14,Metropolitana
23. FRANCISCO JAVIER CAAMA�O ROJAS (H),3937,TRUE,LA LISTA DEL PUEBLO DISTRITO 14 (D14),TALAGANTE,Del pueblo,D14,Metropolitana
24. CAROLINA  LASSALLE ALCERRECA (M),368,FALSE,LA LISTA DEL PUEBLO DISTRITO 14 (D14),TALAGANTE,Del pueblo,D14,Metropolitana
25. RODRIGO ENRIQUE URZUA CHAVEZ (H),343,FALSE,LA LISTA DEL PUEBLO DISTRITO 14 (D14),TALAGANTE,Del pueblo,D14,Metropolitana
26. CLAUDIA ACEVEDO MORALES (M),492,FALSE,LA LISTA DEL PUEBLO DISTRITO 14 (D14),TALAGANTE,Del pueblo,D14,Metropolitana
40. ANGELICA MARIA VELASQUEZ PEREZ (M),1945,FALSE,LA LISTA DEL PUEBLO (D17),TALCA,Del pueblo,D17,Maule
41. LUIS EDUARDO HERNANDEZ CAMPOS (H),693,FALSE,LA LISTA DEL PUEBLO (D17),TALCA,Del pueblo,D17,Maule
42. ELSA CAROLINA LABRA�A PINO (M),1009,TRUE,LA LISTA DEL PUEBLO (D17),TALCA,Del pueblo,D17,Maule
43. CARLOS HERNAN GREZ ROJAS (H),475,FALSE,LA LISTA DEL PUEBLO (D17),TALCA,Del pueblo,D17,Maule
44. ANTONIA ELENA ROSALES BARRIENTOS (M),629,FALSE,LA LISTA DEL PUEBLO (D17),TALCA,Del pueblo,D17,Maule
45. CLAUDIO ANTONIO MOYA MANRIQUEZ (H),418,FALSE,LA LISTA DEL PUEBLO (D17),TALCA,Del pueblo,D17,Maule
46. CATALINA SOFIA TELLO TAPIA (M),879,FALSE,LA LISTA DEL PUEBLO (D17),TALCA,Del pueblo,D17,Maule
43. ROSSANA LORETO VIDAL HERNANDEZ (M),1866,TRUE,LA LISTA DEL PUEBLO(D20),TALCAHUANO,Del pueblo,D20,BioBio
44. RICARDO HERNAN MAHNKE CONTRERAS (H),951,FALSE,LA LISTA DEL PUEBLO(D20),TALCAHUANO,Del pueblo,D20,BioBio
45. MARIA CONSUELO MOLINA RODRIGUEZ (M),479,FALSE,LA LISTA DEL PUEBLO(D20),TALCAHUANO,Del pueblo,D20,BioBio
46. CARLOS RODRIGO CONCHA ESCANDON (H),838,FALSE,LA LISTA DEL PUEBLO(D20),TALCAHUANO,Del pueblo,D20,BioBio
47. LIDIA ISABEL ESPINOZA SANHUEZA (M),288,FALSE,LA LISTA DEL PUEBLO(D20),TALCAHUANO,Del pueblo,D20,BioBio
48. FERNANDO ENRIQUE DAZA MARDONES (H),1597,FALSE,LA LISTA DEL PUEBLO(D20),TALCAHUANO,Del pueblo,D20,BioBio
49. MARIA VALERIA MELGAREJO TOLEDO (M),362,FALSE,LA LISTA DEL PUEBLO(D20),TALCAHUANO,Del pueblo,D20,BioBio
50. MIGUEL ESTEBAN ERICES ARROYO (H),269,FALSE,LA LISTA DEL PUEBLO(D20),TALCAHUANO,Del pueblo,D20,BioBio
23. DAYYANA GONZALEZ ARAYA (M),143,TRUE,LA LISTA DEL PUEBLO (D3),TALTAL,Del pueblo,D3,Antofagasta
24. WILFREDO EDUARDO LOBOS GODOY (H),1541,FALSE,LA LISTA DEL PUEBLO (D3),TALTAL,Del pueblo,D3,Antofagasta
25. DALILA IVONNE PE�A MU�OZ (M),57,FALSE,LA LISTA DEL PUEBLO (D3),TALTAL,Del pueblo,D3,Antofagasta
26. CARLOS HUMBERTO HERNANDEZ OSSANDON (H),44,FALSE,LA LISTA DEL PUEBLO (D3),TALTAL,Del pueblo,D3,Antofagasta
27. ROSANA ANGELICA OLIVARES PAUCAY (M),46,FALSE,LA LISTA DEL PUEBLO (D3),TALTAL,Del pueblo,D3,Antofagasta
1. LUZ ELIANA ALCA TURRA (M),1997,FALSE,ELIGE LA LISTA DEL PUEBLO (D23),TEMUCO,Del pueblo,D23,Araucania
2. HELMUTH JACOBO MARTINEZ LLANCAPAN (H),695,TRUE,ELIGE LA LISTA DEL PUEBLO (D23),TEMUCO,Del pueblo,D23,Araucania
3. ROSSANA ANGELICA BETANCUR ESCOBAR (M),1474,FALSE,ELIGE LA LISTA DEL PUEBLO (D23),TEMUCO,Del pueblo,D23,Araucania
4. ALEJANDRO MAURICIO MELLADO GATICA (H),914,FALSE,ELIGE LA LISTA DEL PUEBLO (D23),TEMUCO,Del pueblo,D23,Araucania
5. MARCELA DEL CARMEN LEPILAF PILQUIMAN (M),967,FALSE,ELIGE LA LISTA DEL PUEBLO (D23),TEMUCO,Del pueblo,D23,Araucania
6. MARIO JAVIER FLORES CHAVEZ (H),769,FALSE,ELIGE LA LISTA DEL PUEBLO (D23),TEMUCO,Del pueblo,D23,Araucania
7. XIMENA ALARCON FUENTEALBA (M),1098,FALSE,ELIGE LA LISTA DEL PUEBLO (D23),TEMUCO,Del pueblo,D23,Araucania
